,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,link,source,text,date,language,toxicity
1090,1090,1320,1320,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,0:12 the croc,2022-11-27,greeklish,1
1091,1091,1321,1321,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,bruh auto to combo kanei kakashi chidori etsi fenete lol,2022-11-27,greeklish,1
1092,1092,1322,1322,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,kai fusika theloume comeback sto fortnite letss go,2022-11-27,greeklish,1
1093,1093,1323,1323,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,IT'S THE GUY FROM FORTNITE ,2022-11-27,greeklish,1
1094,1094,1324,1324,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Comeback mou exoun lipsi oi palies kales stigmes sto game,2022-11-27,greeklish,1
1095,1095,1325,1325,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Exoun mpei ta web shooters to spider man. Kane challenge me auta,2022-11-27,greeklish,1
1096,1096,1326,1326,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GEIA GIANNUBAAAAA,2022-11-27,greeklish,1
1097,1097,1328,1328,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,to dream speedrun pou kolai,2022-11-27,greeklish,1
1098,1098,1330,1330,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Support a creator,2023-05-27,el,1
1099,1099,1331,1331,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,:) lets goooo,2022-11-27,greeklish,1
1100,1100,1332,1332,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Oxi boxt like a fishi boxt like a Guzar,2022-11-27,en,1
1101,1101,1333,1333,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,yu gi oh gx outro 7:50,2022-11-27,greeklish,1
1102,1102,1334,1334,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gx outro thats what i like,2022-11-27,greeklish,1
1103,1103,1335,1335,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,00:11,2022-11-27,el,1
1104,1104,1336,1336,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Oraio gameplay,2022-11-27,el,1
1105,1105,1337,1337,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kakashi Hatake,2022-11-27,greeklish,1
1106,1106,1339,1339,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Support a creator:xamogelasth oloi egw to exw balei name:Chris_YT_xx,2022-11-27,greeklish,1
1107,1107,1340,1340,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,pame ligo ypostirizoume support a creator:Xamogelasth !!!!,2022-11-27,greeklish,1
1108,1108,1341,1341,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Giannh egw gift thelw h to batle pass h thn pickaxe s1 to glifitzouri,2022-11-27,greeklish,1
1109,1109,1342,1342,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Comeback pls!,2022-11-27,greeklish,1
1110,1110,1343,1343,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Comeback plssssssss,2022-11-27,greeklish,1
1111,1111,1344,1344,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kakashi,2022-11-27,greeklish,1
1112,1112,1345,1345,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,O kakashi einai o agapimenos mou,2022-11-27,greeklish,1
1113,1113,1346,1346,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,I kaliteros,2022-11-27,greeklish,1
1114,1114,1347,1347,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pame Competitive fortnite,2022-11-27,greeklish,1
1115,1115,1348,1348,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,TA EXOYME DEI OLA ... EPESTREPSE O VASILIAS MAS,2022-11-27,greeklish,1
1116,1116,1349,1349,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To outro apo to gx,2022-11-27,greeklish,1
1117,1117,1350,1350,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,teleio,2022-11-27,greeklish,1
1118,1118,1351,1351,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Come back,2022-11-27,el,1
1119,1119,1352,1352,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,HR8E O KING,2022-11-27,greeklish,1
1120,1120,1353,1353,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Please come back,2022-11-27,greeklish,1
1121,1121,1354,1354,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,wraio skin o kakashximos,2022-11-27,el,1
1122,1122,1355,1355,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Mono support xamogelasth exo eidi,2022-11-27,el,1
1123,1123,1356,1356,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,TELEIOOO gianubaaaaaaaaaaaaaa               alithia dream music?,2022-11-27,greeklish,1
1124,1124,1357,1357,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Fantasu sto Fortnite na vi o Dream deladi esi,2022-11-27,greeklish,1
1125,1125,1358,1358,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,0:12 0_o,2022-11-27,el,1
1126,1126,1359,1359,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,came back now pameeeeee,2022-11-27,greeklish,1
1127,1127,1360,1360,ΤΟ ΠΙΟ OP ΟΠΛΟ ΤΟΥ CHAPTER 3! (Fortnite Greek),https://www.youtube.com/watch?v=1cZXAQ1JEJo&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,THE COMEBACK IS REAL,2022-11-27,greeklish,1
1128,1128,1361,1361,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"Bro this is some good content! If you want to keep growing keep uploading, its all about being consistent & uploading unique content :)",2020-11-27,en,1
1129,1129,1362,1362,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianuba to video soy einai apexto,2020-11-27,greeklish,1
1130,1130,1363,1363,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,xaxaxa o giannaras epaue thn plaka tou me tin season alla eides kai tin toualeta metafora :D,2020-11-27,greeklish,1
1131,1131,1364,1364,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,MIDASSSS DUOOOOOOOOOOOO,2020-11-27,el,1
1132,1132,1365,1365,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,BRUTUS LENE ENA ZOMBIE STO CALL OF DUTY ,2020-11-27,greeklish,1
1133,1133,1366,1366,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,5:27 rip headphone users,2020-11-27,greeklish,1
1134,1134,1367,1367,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2 proboles,2020-11-27,el,1
1135,1135,1368,1368,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,0:03 ORANGE JUSTICE,2020-11-27,el,1
1136,1136,1369,1369,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,5:31 pws kaneis etsi re,2020-11-27,greeklish,1
1137,1137,1370,1370,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Goated,2020-11-27,el,1
1138,1138,1371,1371,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,0:47 mono egw nomiza oti esteilan se emena invite? xD,2020-11-27,greeklish,1
1139,1139,1372,1372,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2:17 gianuba Blepeis locked up?,2020-11-27,el,1
1140,1140,1373,1373,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,SUPPORT A CRATOR XAMOGELASTH OR YOU NEVER GONNA HAVE A GIRLFRIEND,2020-11-27,en,1
1141,1141,1374,1374,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ BATTLE PASS ΤΗΣ SEASON 2! (Fortnite Greek),https://www.youtube.com/watch?v=_fnNiMXH4PI&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Best season im not joking,2021-11-27,en,4
1142,1142,1375,1375,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pame ligo ,2021-11-27,greeklish,1
1143,1143,1376,1376,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Fortnite pro plays with troll by Gianuba22!,2021-11-27,en,1
1144,1144,1377,1377,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pote xana irl challenge se kamja villa h kati tetio?,2021-11-27,greeklish,1
1145,1145,1378,1378,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,oraios to skin polly troll,2021-11-27,greeklish,1
1146,1146,1379,1379,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Cool ,2021-11-27,el,1
1147,1147,1380,1380,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kane skywars,2021-11-27,el,1
1148,1148,1382,1382,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Dunato comeback,2021-11-27,el,1
1149,1149,1383,1383,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,kante chalenge pou na min prepi na lete agglikes lexis,2021-11-27,greeklish,1
1150,1150,1384,1384,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,stonks of the gods by fav ytuber gianuba,2021-11-27,en,1
1151,1151,1385,1385,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ola ta giveaways pou kaneis einai fake exo balei to support a creator sou edo kai enan xrono kai oute request mou exeis stilei ooute ena gift se emena,2021-11-27,greeklish,1
1152,1152,1386,1386,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,3:08 O miki maous tis kardias mas,2021-11-27,el,1
1153,1153,1387,1387,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Bro auto to skin einai o tupas apo to stonks meme,2021-11-27,greeklish,1
1154,1154,1388,1388,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,gianuba kane minecraft rp se parakalo,2021-11-27,greeklish,1
1155,1155,1389,1389,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,PRO PRO PRO,2021-11-27,el,1
1156,1156,1390,1390,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,to skin einai apo ena meme,2021-11-27,greeklish,1
1157,1157,1391,1391,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,eeeeeee GIANUBA pote tha kaneis neo videooooooo,2021-11-27,greeklish,1
1158,1158,1392,1392,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice,2021-11-27,el,1
1159,1159,1393,1393,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pame dhnata ganuba!!!!!!,2021-11-27,greeklish,1
1160,1160,1395,1395,ΝΙΚΗ ΜΟΝΟ ΜΕ ΟΤΙ ΑΓΟΡΑΣΩ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=rhiaHQ_S1Jk&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To skin einai ena meme,2021-11-27,greeklish,1
1161,1161,1396,1396,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Old gianuba is back ,2021-11-27,en,1
1162,1162,1397,1397,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Droliouba-tiggle best duo,2021-11-27,el,1
1163,1163,1398,1398,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Xamogelasti is back!,2021-11-27,en,1
1164,1164,1399,1399,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice epitelous to come back tou giannuba,2021-11-27,en,1
1165,1165,1400,1400,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice og gianuba is back,2021-11-27,en,1
1166,1166,1401,1401,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,deagle=king,2021-11-27,el,1
1167,1167,1402,1402,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ante re Gianni leo kai go den tha kanei video me to digle. Eutixos poy den to ekanan vaulted Kai auto opos to flintknock,2021-11-27,greeklish,1
1168,1168,1403,1403,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,pame ligo giannaba!!!! GOUSTARO FULL!!,2021-11-27,greeklish,1
1169,1169,1404,1404,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,I N S A N E    PRAGMATIKA,2021-11-27,el,1
1170,1170,1405,1405,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Old vibes check!,2021-11-27,el,1
1171,1171,1406,1406,ΝΙΚΗ ΜΟΝΟ ΜΕ ΤΟ ΑΓΑΠΗΜΕΝΟ ΜΟΥ ΟΠΛΟ CHALLENGE! (Fortnite Greek),https://www.youtube.com/watch?v=0bgHFQOG_AU&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,6:00 ,2021-11-27,el,1
